machine_unique_id,t_stamp_raw,opn_raw,job_nbr,ignition_run_number_raw,machine_state_nbr,cat_speed,bonnet_speed,clamp_pressure,exhaust_temp,die_temp,load_cell,mandrel_position,ram_position,ram_speed,vap_1_temp,vap_2_temp,sin_1_temp,sin_2_temp,sin_3_temp,sin_4_temp,sin_5_temp,zumbach_od,zumbach_ovality,barrel_temp,insert_date_raw,run_serial,catspeed_setpoint,zumbach_auto,sin_6_temp,ambient_temp,run_number,original_table_name
601,2026-01-01 09:19:40,OP101,JOB1001,,2,21.65,21,150.54,222.95,338.17,59.52,28.34,95.79,21.43,121.94,122.25,377.64,378.87,375.34,378.5,374.79,4.967,0.037,351.5,2026-01-01 09:19:40,RS001,50,1,376.91,24.78,1,csc_ptfe_601_plc
601,2026-01-01 09:19:50,OP101,JOB1001,,2,20.07,20,152.17,222.8,339.76,61.81,31.03,95.99,20.41,120.57,119.87,377.21,377.76,373.86,377.58,375.89,4.983,0.022,349.75,2026-01-01 09:19:50,RS001,50,1,378.85,24.12,1,csc_ptfe_601_plc
601,2026-01-01 09:20:00,OP101,JOB1001,,2,19.61,19,152.32,220.83,341.74,59.39,28.65,96.19,19.39,121.95,122.53,377.01,378.16,372.87,379.89,375.21,5.046,0.037,352.35,2026-01-01 09:20:00,RS001,50,1,377.9,24.73,1,csc_ptfe_601_plc
601,2026-01-01 09:20:10,OP101,JOB1001,,2,18.27,18,150.4,217.17,339.54,61.61,28.75,96.39,18.37,119.88,120.57,374.13,374.06,376.36,378.13,376.5,5.033,0.033,348.29,2026-01-01 09:20:10,RS001,50,1,374.74,25.3,1,csc_ptfe_601_plc
601,2026-01-01 09:20:20,OP101,JOB1001,,2,17.43,17,150.05,220.66,340.19,58.19,30.18,96.59,17.35,119.23,122.41,374.08,378.9,377,378.1,375.61,4.951,0.034,350.46,2026-01-01 09:20:20,RS001,50,1,377.01,25.5,1,csc_ptfe_601_plc
601,2026-01-01 09:20:30,OP101,JOB1001,,2,16.03,16,150.52,218.57,341.67,57.96,29.63,96.79,16.33,120.91,120.23,376.27,376.45,375.53,375.78,377.49,4.96,0.033,348.66,2026-01-01 09:20:30,RS001,50,1,376.32,25.63,1,csc_ptfe_601_plc
601,2026-01-01 09:20:40,OP101,JOB1001,,2,15.12,15,151.56,221.51,338.78,57.26,29.17,96.99,15.31,120.16,122.91,373.99,373.76,372.25,375.49,376.84,5.01,0.023,349.41,2026-01-01 09:20:40,RS001,50,1,377.48,24.53,1,csc_ptfe_601_plc
601,2026-01-01 09:20:50,OP101,JOB1001,,2,14.76,14,150.25,217.65,341.67,62.47,31.74,97.19,14.29,120.43,121.04,375.48,374.88,371.61,377.33,375.81,5.047,0.035,351.22,2026-01-01 09:20:50,RS001,50,1,376.05,25.43,1,csc_ptfe_601_plc
601,2026-01-01 09:21:00,OP101,JOB1001,,2,13.09,13,152.62,218.88,338.32,59.23,29.44,97.39,13.27,120.84,119.44,374.28,373.06,375.02,376.7,376.24,5.008,0.027,348.3,2026-01-01 09:21:00,RS001,50,1,377.61,24.32,1,csc_ptfe_601_plc
601,2026-01-01 09:21:10,OP101,JOB1001,,2,12.35,12,148.99,219.26,341.95,59.6,30.65,97.6,12.24,121.88,121.92,373.78,376.94,372.43,379.51,377.54,4.961,0.021,351.5,2026-01-01 09:21:10,RS001,50,1,374.56,24.27,1,csc_ptfe_601_plc
601,2026-01-01 09:21:20,OP101,JOB1001,,2,11.39,11,148.01,218.4,340.63,60.92,29.09,97.8,11.22,120.26,120.31,377.73,376.61,375.66,376.34,373.86,4.972,0.027,348.94,2026-01-01 09:21:20,RS001,50,1,378.28,25.78,1,csc_ptfe_601_plc
601,2026-01-01 09:21:30,OP101,JOB1001,,2,10.32,10,151.78,222.29,338.51,61.23,31.97,98,10.2,120.14,122.55,372.6,374.17,375.72,378.8,375.92,5.008,0.033,349,2026-01-01 09:21:30,RS001,50,1,376.27,25.85,1,csc_ptfe_601_plc
601,2026-01-01 09:21:40,OP101,JOB1001,,2,9.01,9,153.79,222.06,338.4,57.46,29.77,98.2,9.18,119.41,119.38,375.17,378.36,375.96,378.65,377.38,4.974,0.024,351.45,2026-01-01 09:21:40,RS001,50,1,376.37,24.41,1,csc_ptfe_601_plc
601,2026-01-01 09:21:50,OP101,JOB1001,,2,7.87,8,154.53,218.89,339.78,57.13,31.87,98.4,8.16,119.98,119.09,377.76,375.4,371.45,374.01,377.81,4.987,0.038,347.55,2026-01-01 09:21:50,RS001,50,1,376.35,25.9,1,csc_ptfe_601_plc
601,2026-01-01 09:22:00,OP101,JOB1001,,2,6.87,7,145.73,218.62,341.03,59.3,29.93,98.6,7.14,119.08,119.39,375.94,377.96,372.58,376.25,372.61,5.007,0.032,348.41,2026-01-01 09:22:00,RS001,50,1,373.99,24.95,1,csc_ptfe_601_plc
601,2026-01-01 09:22:10,OP101,JOB1001,,2,5.7,6,154.46,221.22,341.04,62.95,29.93,98.8,6.12,121.4,122.93,376.18,375.93,373.32,377.55,372.25,5.009,0.025,349.5,2026-01-01 09:22:10,RS001,50,1,375.74,25.35,1,csc_ptfe_601_plc
601,2026-01-01 09:22:20,OP101,JOB1001,,2,5.49,5,154.24,217.82,341.57,60.83,30.24,99,5.1,119.07,119.37,375.66,373.62,372.98,378.71,373.52,5.041,0.021,347.2,2026-01-01 09:22:20,RS001,50,1,376.56,25.2,1,csc_ptfe_601_plc
601,2026-01-01 09:22:30,OP101,JOB1001,,1,3.74,4,146.11,217.96,338.78,61.2,28.1,99.2,4.08,118.93,121.83,375.97,375.52,372.69,375.4,375.67,4.994,0.029,351.67,2026-01-01 09:22:30,RS001,50,1,374.14,24.49,1,csc_ptfe_601_plc
601,2026-01-01 09:22:40,OP101,JOB1001,,1,2.72,3,154.07,220.07,341.31,60.89,28.09,99.4,3.06,119.78,120.99,374.2,375.61,371.1,375.37,373.55,5.018,0.027,347.73,2026-01-01 09:22:40,RS001,50,1,377.24,24.26,1,csc_ptfe_601_plc
601,2026-01-01 09:22:50,OP101,JOB1001,,1,2.39,2,151.58,217.74,341.24,60.95,31.1,99.6,2.04,118.62,121.51,375.44,374.29,373.16,379.25,372.45,5.048,0.039,352.55,2026-01-01 09:22:50,RS001,50,1,378.78,25.97,1,csc_ptfe_601_plc
601,2026-01-01 09:23:00,OP101,JOB1001,,1,0.62,1,151.28,222.32,340.6,57.29,31.37,99.8,1.02,120.39,119.3,372.61,373.06,376.78,378.08,372.79,5.026,0.025,350.03,2026-01-01 09:23:00,RS001,50,1,377.38,24.01,1,csc_ptfe_601_plc
601,2026-01-01 09:23:10,OP101,JOB1001,,1,0.12,0,149.48,219.63,338.27,57.13,31.78,100,0,120.84,119.73,374.7,374.27,372.95,378.99,377.42,4.99,0.039,350.4,2026-01-01 09:23:10,RS001,50,1,375.69,24.69,1,csc_ptfe_601_plc
601,2026-01-01 09:23:20,OP102,JOB1002,,1,-0.2,0,154.17,218.66,341.12,61.74,29.63,0,0,121.03,121.41,377.97,377.4,373.24,377.46,376.64,4.95,0.024,347.15,2026-01-01 09:23:20,RS002,50,1,378.17,25.43,2,csc_ptfe_601_plc
601,2026-01-01 09:23:30,OP102,JOB1002,,1,1.96,2.04,153.4,218.58,341.35,57.6,30.19,0.2,2.08,118.59,121.7,372.95,376.37,373.03,377.4,373.41,5.002,0.034,347.23,2026-01-01 09:23:30,RS002,50,1,378.2,24.68,2,csc_ptfe_601_plc
601,2026-01-01 09:23:40,OP102,JOB1002,,1,3.84,4.09,149.48,219.83,338.43,57.44,29.17,0.4,4.17,119.49,121.91,374.96,378.31,371.64,376.95,374.77,5.049,0.039,352.73,2026-01-01 09:23:40,RS002,50,1,373.98,25.83,2,csc_ptfe_601_plc
601,2026-01-01 09:23:50,OP102,JOB1002,,2,6.16,6.12,148.07,221.69,340.13,58.65,30.57,0.6,6.25,119.63,121.38,377.11,377.71,373.69,375.9,375.43,4.984,0.039,350.08,2026-01-01 09:23:50,RS002,50,1,378.59,24.26,2,csc_ptfe_601_plc
601,2026-01-01 09:24:00,OP102,JOB1002,,2,8.79,8.16,154.06,218.94,340.44,57.41,31.35,0.8,8.33,120.89,122.22,372.01,377.43,374.72,378.63,376.13,4.971,0.034,351.25,2026-01-01 09:24:00,RS002,50,1,376.88,25.81,2,csc_ptfe_601_plc
601,2026-01-01 09:24:10,OP102,JOB1002,,2,10.34,10.21,150.2,220.73,338.47,60.89,29.8,1,10.42,119.3,122.89,375.91,376.21,375.61,377.87,376.37,5.014,0.034,348.84,2026-01-01 09:24:10,RS002,50,1,375.88,24.63,2,csc_ptfe_601_plc
601,2026-01-01 09:24:20,OP102,JOB1002,,2,12.78,12.25,153.84,220.83,341.07,58.85,29.98,1.2,12.5,119.01,122.34,372.64,378.55,376.85,375.02,374.41,5.045,0.035,348.76,2026-01-01 09:24:20,RS002,50,1,375.63,25.98,2,csc_ptfe_601_plc
601,2026-01-01 09:24:30,OP102,JOB1002,,2,14.13,14.29,149.44,221.19,340.08,62.48,31.89,1.4,14.58,121.11,121.31,373.41,377.52,374.85,377.96,377.27,4.985,0.027,347.87,2026-01-01 09:24:30,RS002,50,1,374.08,24.17,2,csc_ptfe_601_plc
601,2026-01-01 09:24:40,OP102,JOB1002,,2,16.88,16.34,152.49,219.3,340.54,57.64,29.45,1.6,16.67,121.09,121.46,375.43,375.27,371.09,379.52,373.71,4.995,0.038,351.13,2026-01-01 09:24:40,RS002,50,1,375.17,24.89,2,csc_ptfe_601_plc
601,2026-01-01 09:24:50,OP102,JOB1002,,2,19.22,18.38,147.11,222.65,338.23,60.95,28.5,1.8,18.75,119.71,121.54,374.68,377.38,371.83,379.71,372.88,5.014,0.026,350.27,2026-01-01 09:24:50,RS002,50,1,377.46,24.52,2,csc_ptfe_601_plc
601,2026-01-01 09:25:00,OP102,JOB1002,,2,21.07,20.41,152.47,221.41,340.24,57.48,28.29,2,20.83,121.74,122.02,376.18,373.41,373.56,377.46,373.08,4.962,0.022,348.24,2026-01-01 09:25:00,RS002,50,1,375.59,24.11,2,csc_ptfe_601_plc
601,2026-01-01 09:25:10,OP102,JOB1002,,2,23.31,22.46,152.08,222.06,339.81,59.52,29.75,2.2,22.92,118.64,121.4,375.5,373.62,373.45,375.27,374.59,4.956,0.03,350.23,2026-01-01 09:25:10,RS002,50,1,376.36,24.06,2,csc_ptfe_601_plc
601,2026-01-01 09:25:20,OP102,JOB1002,,2,24.57,24.5,154.55,218.71,340,58.58,29.62,2.4,25,119.4,122.19,373.29,374,376.31,374.39,376.95,5.024,0.03,347.79,2026-01-01 09:25:20,RS002,50,1,375.66,25.99,2,csc_ptfe_601_plc
601,2026-01-01 09:25:30,OP102,JOB1002,,2,27.52,26.54,145.4,220.88,340.99,57.48,29.57,2.61,27.08,119.41,121.6,374.83,373.11,375.11,378.02,377.44,5.009,0.03,351.43,2026-01-01 09:25:30,RS002,50,1,378.8,24.63,2,csc_ptfe_601_plc
601,2026-01-01 09:25:40,OP102,JOB1002,,2,28.83,28.59,152.86,222.05,341.29,59.67,29.08,2.81,29.17,120.4,120.57,375.94,378.14,374.4,377.7,373.57,4.971,0.02,352.07,2026-01-01 09:25:40,RS002,50,1,375.65,25.35,2,csc_ptfe_601_plc
601,2026-01-01 09:25:50,OP102,JOB1002,,2,31.65,30.62,149.31,217.67,341.43,57.91,30.22,3.01,31.25,118.57,119.89,375.9,374.38,376.05,374.76,375.39,5.018,0.033,348.11,2026-01-01 09:25:50,RS002,50,1,373.82,24.66,2,csc_ptfe_601_plc
601,2026-01-01 09:26:00,OP102,JOB1002,,2,33.68,32.66,151.07,217.3,338.4,61.98,30.59,3.21,33.33,118.08,121.56,375.88,375.31,371.98,376.92,376.44,5.05,0.03,349.91,2026-01-01 09:26:00,RS002,50,1,375.73,25.23,2,csc_ptfe_601_plc
601,2026-01-01 09:26:10,OP102,JOB1002,,2,35.6,34.71,149.24,220.64,340.96,59.19,31.44,3.41,35.42,118.95,119.18,377.01,378.31,376.77,377.26,374.67,5.026,0.025,347.42,2026-01-01 09:26:10,RS002,50,1,373.32,24.45,2,csc_ptfe_601_plc
601,2026-01-01 09:26:20,OP102,JOB1002,,2,37.58,36.75,148.81,221.09,341.11,57.34,29.35,3.61,37.5,118.84,122.32,376.39,378.35,375.6,378.02,375.14,5,0.022,349.95,2026-01-01 09:26:20,RS002,50,1,375.33,25.83,2,csc_ptfe_601_plc
601,2026-01-01 09:26:30,OP102,JOB1002,,2,39.34,38.79,145.53,219.14,339.94,57.9,29.11,3.81,39.58,121.24,119.64,372.89,378.1,371.68,377.3,373.49,5.043,0.028,350.01,2026-01-01 09:26:30,RS002,50,1,378.79,25.12,2,csc_ptfe_601_plc
601,2026-01-01 09:26:40,OP102,JOB1002,,2,41.23,40.84,148.02,217.69,340.83,58.03,30.99,4.01,41.67,120.48,119.96,372.99,378.18,374.69,377.14,376.99,5.045,0.031,350.39,2026-01-01 09:26:40,RS002,50,1,373.92,24.79,2,csc_ptfe_601_plc
601,2026-01-01 09:26:50,OP102,JOB1002,,2,43.56,42.88,152.59,222.86,340.84,58.69,31.56,4.21,43.75,118.69,121.13,374.08,374.08,374.23,374.77,374.98,5.026,0.035,352.27,2026-01-01 09:26:50,RS002,50,1,375.26,25.64,2,csc_ptfe_601_plc
601,2026-01-01 09:27:00,OP102,JOB1002,,2,45.37,44.91,153.16,222.59,340.91,59.01,29.8,4.41,45.83,120.31,121.31,375.26,373.68,373.04,375.1,373.19,5.021,0.025,352.57,2026-01-01 09:27:00,RS002,50,1,377.21,25.7,2,csc_ptfe_601_plc
601,2026-01-01 09:27:10,OP102,JOB1002,,2,48.13,46.96,152.8,222.29,340.22,62.04,29.1,4.61,47.92,118.44,119.85,376.92,373.5,375.94,378.19,373.1,5.027,0.025,352.42,2026-01-01 09:27:10,RS002,50,1,375.88,25.31,2,csc_ptfe_601_plc
601,2026-01-01 09:27:20,OP102,JOB1002,,2,49.65,49,153.95,219.94,341.54,60.68,29.19,4.81,50,121.39,122.75,375.81,377.09,375.83,374.4,372.3,5.045,0.02,350.78,2026-01-01 09:27:20,RS002,50,1,376.17,25.96,2,csc_ptfe_601_plc
601,2026-01-01 09:27:30,OP102,JOB1002,,2,49.99,48.63,147.08,218.79,338.53,59.76,29.76,5.01,49.62,118.48,120.04,377.77,373.24,373.79,379.54,376.32,4.959,0.027,347.8,2026-01-01 09:27:30,RS002,50,1,373.42,25.73,2,csc_ptfe_601_plc
601,2026-01-01 09:27:40,OP102,JOB1002,,2,50.38,49.77,151.86,220.53,340.13,58.94,30.19,5.21,50.79,118.44,122.8,377.28,374.81,375.06,375.92,376.51,5.028,0.032,350.67,2026-01-01 09:27:40,RS002,50,1,376.76,24.71,2,csc_ptfe_601_plc
601,2026-01-01 09:27:50,OP102,JOB1002,,2,49.45,48.52,152.69,217.56,338.02,59.98,28.74,5.41,49.51,121.09,121.17,376.73,375.65,371.26,379.55,373.3,5.029,0.023,349.36,2026-01-01 09:27:50,RS002,50,1,373.82,25.77,2,csc_ptfe_601_plc
601,2026-01-01 09:28:00,OP102,JOB1002,,2,49.03,48.23,153.66,221.4,341.58,57.11,29.75,5.61,49.21,118.6,119.26,374.16,374.55,373.31,376.57,376.11,5.046,0.035,352.41,2026-01-01 09:28:00,RS002,50,1,375.97,25.02,2,csc_ptfe_601_plc
601,2026-01-01 09:28:10,OP102,JOB1002,,2,50.27,49.3,147.56,217.46,338.25,60.75,31.29,5.81,50.31,120.57,122.05,374.72,376.16,372.17,378.22,377.6,5.006,0.023,350.08,2026-01-01 09:28:10,RS002,50,1,377.91,25.42,2,csc_ptfe_601_plc
601,2026-01-01 09:28:20,OP102,JOB1002,,2,49.83,49.31,150.77,218.32,341.09,61.55,30.24,6.01,50.32,121.4,121.09,377.84,374.91,373.93,374.75,372.96,5.042,0.031,350.15,2026-01-01 09:28:20,RS002,50,1,378.86,25.87,2,csc_ptfe_601_plc
601,2026-01-01 09:28:30,OP102,JOB1002,,2,50.34,49.74,147.1,221.88,341.61,62.53,31.08,6.21,50.76,121.03,122.6,377.04,373.21,371.01,379.89,377.8,5.032,0.037,351.43,2026-01-01 09:28:30,RS002,50,1,373.81,25.41,2,csc_ptfe_601_plc
601,2026-01-01 09:28:40,OP102,JOB1002,,2,50.01,48.77,150.02,221.81,340.67,60.59,31.29,6.41,49.77,120.43,121.02,372.46,377.6,374.51,376.69,375.84,5.014,0.029,349.79,2026-01-01 09:28:40,RS002,50,1,376.73,24.7,2,csc_ptfe_601_plc
601,2026-01-01 09:28:50,OP102,JOB1002,,2,50,48.67,149.59,220.58,338.37,61.66,31.8,6.61,49.66,119.69,122.07,376.41,377.99,373.18,379.96,372.23,4.98,0.037,349.63,2026-01-01 09:28:50,RS002,50,1,374.28,25.34,2,csc_ptfe_601_plc
601,2026-01-01 09:29:00,OP102,JOB1002,,2,50.36,48.89,145.84,221.52,341.54,61.96,31.9,6.81,49.89,120.17,119.57,375.11,376.54,373.91,379.52,376.98,4.962,0.031,347.2,2026-01-01 09:29:00,RS002,50,1,375.11,25.96,2,csc_ptfe_601_plc
601,2026-01-01 09:29:10,OP102,JOB1002,,2,50.18,48.86,152.75,222.93,341.19,61.21,29.92,7.01,49.86,120.17,121.43,372.7,376.01,373.84,374.47,376.77,5.016,0.026,347.21,2026-01-01 09:29:10,RS002,50,1,378.28,25.79,2,csc_ptfe_601_plc
601,2026-01-01 09:29:20,OP102,JOB1002,,2,49.95,49.02,147.17,218.53,341.21,59.02,31.23,7.21,50.02,121.12,120.59,372.68,374.67,375.56,377.58,373.85,5.007,0.028,350.31,2026-01-01 09:29:20,RS002,50,1,373.04,24.29,2,csc_ptfe_601_plc
601,2026-01-01 09:29:30,OP102,JOB1002,,2,50.42,49.53,152.29,217.68,340.08,62.69,29.32,7.41,50.54,120.67,121.83,373.71,374.5,371.75,376.95,377.06,5.045,0.02,348.66,2026-01-01 09:29:30,RS002,50,1,376.24,24.92,2,csc_ptfe_601_plc
601,2026-01-01 09:29:40,OP102,JOB1002,,2,49.82,49.09,147.22,221.62,341.66,58.15,28.45,7.62,50.09,118.96,122.55,372.05,375.66,371.98,377.76,373.79,4.973,0.04,350.68,2026-01-01 09:29:40,RS002,50,1,376.2,24.21,2,csc_ptfe_601_plc
601,2026-01-01 09:29:50,OP102,JOB1002,,2,50.92,49.58,150.92,222.46,339.74,60.13,28.25,7.82,50.59,118.48,122.17,375.93,378.54,371.61,378.52,375.3,5.002,0.022,347.9,2026-01-01 09:29:50,RS002,50,1,375.04,24.04,2,csc_ptfe_601_plc
601,2026-01-01 09:30:00,OP102,JOB1002,,2,50.71,49.22,151.31,222.78,338.61,62.22,28.64,8.02,50.22,120.31,119.89,373.22,375.13,375.26,374.66,373.5,5.048,0.032,350.31,2026-01-01 09:30:00,RS002,50,1,378.12,24.83,2,csc_ptfe_601_plc
601,2026-01-01 09:30:10,OP102,JOB1002,,2,49.86,49.22,153.65,221.96,340.79,59.02,28.9,8.22,50.22,118.7,119.13,373.68,373.54,376.89,375.94,377.48,4.974,0.021,351.48,2026-01-01 09:30:10,RS002,50,1,377.92,25.39,2,csc_ptfe_601_plc
601,2026-01-01 09:30:20,OP102,JOB1002,,2,50.05,49.22,152.03,217.91,340.32,62.9,28.68,8.42,50.22,121.61,120.6,373.4,374.17,371.18,378,377.43,4.989,0.03,350.41,2026-01-01 09:30:20,RS002,50,1,378.65,24.88,2,csc_ptfe_601_plc
601,2026-01-01 09:30:30,OP102,JOB1002,,2,49.5,48.42,147.78,220.26,338.7,62.29,28.9,8.62,49.41,120.4,122.83,374.57,376.89,372.2,375.13,376.61,4.995,0.026,348.85,2026-01-01 09:30:30,RS002,50,1,375.86,25.68,2,csc_ptfe_601_plc
601,2026-01-01 09:30:40,OP102,JOB1002,,2,50.48,49.6,149.7,221.54,339.18,62.47,28.66,8.82,50.61,121.97,121.02,372.17,375.03,371.96,374.98,374.82,5.043,0.026,348.99,2026-01-01 09:30:40,RS002,50,1,377.77,25.82,2,csc_ptfe_601_plc
601,2026-01-01 09:30:50,OP102,JOB1002,,2,49.51,48.33,145.34,219.76,339.65,60.61,30.73,9.02,49.32,120.48,122,372.37,376.35,376.74,379.29,375.54,5.041,0.031,352.35,2026-01-01 09:30:50,RS002,50,1,374.57,25.14,2,csc_ptfe_601_plc
601,2026-01-01 09:31:00,OP102,JOB1002,,2,49.02,48.31,151.8,219.2,340.19,61.66,30.18,9.22,49.3,120.86,122.57,375.93,377.74,374.74,377.81,372.36,5.006,0.04,347.81,2026-01-01 09:31:00,RS002,50,1,375.26,24.03,2,csc_ptfe_601_plc
601,2026-01-01 09:31:10,OP102,JOB1002,,2,49.32,48.78,147.37,218.64,338.64,59.86,29.07,9.42,49.78,119.87,120.36,375.59,377.4,375.92,376.11,377.16,4.982,0.02,350.31,2026-01-01 09:31:10,RS002,50,1,377.77,25.15,2,csc_ptfe_601_plc
601,2026-01-01 09:31:20,OP102,JOB1002,,2,49.71,48.99,150.32,217.73,340.93,61.94,30.05,9.62,49.99,120.2,122.87,373.76,378.5,374.26,377.6,377.39,5.044,0.025,350.47,2026-01-01 09:31:20,RS002,50,1,373.96,25.49,2,csc_ptfe_601_plc
601,2026-01-01 09:31:30,OP102,JOB1002,,2,50.49,49.15,147.11,220.11,340.43,60.27,29.82,9.82,50.15,120.54,121.21,375.63,377.16,375.26,375.32,376.03,4.963,0.022,349.33,2026-01-01 09:31:30,RS002,50,1,375.08,24.52,2,csc_ptfe_601_plc
601,2026-01-01 09:31:40,OP102,JOB1002,,2,49.94,49.3,148.4,221.18,339.69,59.8,29.25,10.02,50.31,121.91,120.18,373.01,377.84,376.58,376.15,374.33,5.017,0.025,351.83,2026-01-01 09:31:40,RS002,50,1,376.31,24.25,2,csc_ptfe_601_plc
601,2026-01-01 09:31:50,OP102,JOB1002,,2,49.09,48.25,150.97,219.02,339.41,58.03,29.6,10.22,49.23,121.99,122.77,375.71,375.75,374.03,378.27,377.36,4.966,0.038,349.28,2026-01-01 09:31:50,RS002,50,1,375.46,25.2,2,csc_ptfe_601_plc
601,2026-01-01 09:32:00,OP102,JOB1002,,2,49.54,48.55,145.04,217.55,340.62,58.82,29.19,10.42,49.54,121.34,121.16,377.57,374.53,372.68,377.58,374.74,5.006,0.029,348.26,2026-01-01 09:32:00,RS002,50,1,376.97,24.69,2,csc_ptfe_601_plc
601,2026-01-01 09:32:10,OP102,JOB1002,,2,50.45,49.1,151.23,222.94,338.19,62.19,30.69,10.62,50.1,121.27,122.42,373.8,373.09,374.82,374.4,376.69,4.979,0.04,348.65,2026-01-01 09:32:10,RS002,50,1,373.86,24.05,2,csc_ptfe_601_plc
601,2026-01-01 09:32:20,OP102,JOB1002,,2,50.12,49.47,152.61,222.96,340.15,60.27,31.94,10.82,50.48,120.34,120.63,377.15,373.56,376.53,374.89,372.74,4.989,0.031,351.29,2026-01-01 09:32:20,RS002,50,1,374.51,24.85,2,csc_ptfe_601_plc
601,2026-01-01 09:32:30,OP102,JOB1002,,2,50.73,49.57,151.43,220.65,341.79,62.65,31.79,11.02,50.58,120.32,121.36,377.51,376.97,376.27,375.13,376.37,4.958,0.037,351.62,2026-01-01 09:32:30,RS002,50,1,375.67,24.87,2,csc_ptfe_601_plc
601,2026-01-01 09:32:40,OP102,JOB1002,,2,49.42,48.54,154.28,220.54,338.09,58.12,28.47,11.22,49.53,118.25,119.27,374.46,377.18,371.6,376.44,374.44,5.009,0.021,351.39,2026-01-01 09:32:40,RS002,50,1,373.22,24.46,2,csc_ptfe_601_plc
601,2026-01-01 09:32:50,OP102,JOB1002,,2,49.34,48.45,152.72,221.97,341.48,60.35,29.69,11.42,49.44,118.92,121.43,377.89,377.62,373.62,376.19,373.25,5.01,0.031,351.1,2026-01-01 09:32:50,RS002,50,1,373.6,24.74,2,csc_ptfe_601_plc
601,2026-01-01 09:33:00,OP102,JOB1002,,2,50.31,49.63,148.34,221.31,341.52,58.39,30.09,11.62,50.64,121.36,120.97,377.71,378.21,376.17,377.14,373.42,5.013,0.038,349.01,2026-01-01 09:33:00,RS002,50,1,377.09,24.74,2,csc_ptfe_601_plc
601,2026-01-01 09:33:10,OP102,JOB1002,,2,49.75,48.61,152.98,222.83,340.16,61.89,30.69,11.82,49.6,120.1,120.1,373.9,373.57,375.71,374.6,376.52,5.011,0.028,348.37,2026-01-01 09:33:10,RS002,50,1,378.3,25.51,2,csc_ptfe_601_plc
601,2026-01-01 09:33:20,OP102,JOB1002,,2,50.47,49.58,149.81,221.11,338.58,57.23,28.57,12.02,50.59,121.07,120.96,377.74,374.58,374.22,379.12,376.67,4.965,0.038,352.52,2026-01-01 09:33:20,RS002,50,1,377.16,25.07,2,csc_ptfe_601_plc
601,2026-01-01 09:33:30,OP102,JOB1002,,2,50.34,49.24,154.2,218.31,340.39,58.29,28.3,12.22,50.24,121.53,120.51,377.89,375.53,372.48,379.37,372.22,4.956,0.029,349.42,2026-01-01 09:33:30,RS002,50,1,373.3,24.63,2,csc_ptfe_601_plc
601,2026-01-01 09:33:40,OP102,JOB1002,,2,50.92,49.5,146.46,219.36,340.33,60.04,31.39,12.42,50.51,118.5,119.9,377.79,375.43,374.05,376.41,376.09,5.032,0.029,350.72,2026-01-01 09:33:40,RS002,50,1,373.67,25.26,2,csc_ptfe_601_plc
601,2026-01-01 09:33:50,OP102,JOB1002,,2,49.81,48.51,151.12,217.75,339.58,61.73,28.99,12.63,49.5,120.14,119.57,376.22,378.87,373.59,378.01,373.12,4.967,0.035,351.19,2026-01-01 09:33:50,RS002,50,1,373.95,25.26,2,csc_ptfe_601_plc
601,2026-01-01 09:34:00,OP102,JOB1002,,2,49.47,48.6,153.44,219.28,341.08,62.14,31.27,12.83,49.59,120.94,120.88,372.77,377.63,372.09,375.45,373.3,4.984,0.027,348.28,2026-01-01 09:34:00,RS002,50,1,378.4,24.93,2,csc_ptfe_601_plc
601,2026-01-01 09:34:10,OP102,JOB1002,,2,50.37,49.03,152.58,222.76,340.46,62.96,29.52,13.03,50.03,121.13,119.48,377.69,374.33,376.9,378.73,373.39,4.952,0.031,347.72,2026-01-01 09:34:10,RS002,50,1,374.4,25.82,2,csc_ptfe_601_plc
601,2026-01-01 09:34:20,OP102,JOB1002,,2,50.58,49.47,150.92,218.43,340.27,59.28,30.63,13.23,50.48,119.89,121.31,374.91,373.07,375.21,375.48,376.13,4.967,0.036,349.39,2026-01-01 09:34:20,RS002,50,1,378.44,24.68,2,csc_ptfe_601_plc
601,2026-01-01 09:34:30,OP102,JOB1002,,2,49.49,48.6,154.25,222.75,341.31,60.17,29.08,13.43,49.59,119.53,120.3,374.03,374,372.86,376.96,372.75,4.965,0.022,352.29,2026-01-01 09:34:30,RS002,50,1,377.76,24.35,2,csc_ptfe_601_plc
601,2026-01-01 09:34:40,OP102,JOB1002,,2,49.97,48.7,146.25,218.66,341.51,57.84,30.37,13.63,49.69,119.07,122.63,373.35,375.79,374.88,377.59,376.58,5.043,0.026,352.01,2026-01-01 09:34:40,RS002,50,1,377.94,25.96,2,csc_ptfe_601_plc
601,2026-01-01 09:34:50,OP102,JOB1002,,2,49.84,49.17,147.57,220.66,338.52,62.57,31.01,13.83,50.17,118.26,122.23,374.99,374.14,371.92,375.25,374.63,4.955,0.028,352.01,2026-01-01 09:34:50,RS002,50,1,375.74,24.05,2,csc_ptfe_601_plc
601,2026-01-01 09:35:00,OP102,JOB1002,,2,49.84,49.21,154.23,218.92,341.54,58.32,28.42,14.03,50.21,118.62,121.76,373.82,377.65,372.97,376.45,376.53,5.012,0.027,347.39,2026-01-01 09:35:00,RS002,50,1,377.69,24.87,2,csc_ptfe_601_plc
