machine_unique_id,t_stamp_raw,opn_raw,job_nbr,ignition_run_number_raw,machine_state_nbr,cat_speed,clamp_pressure,die_temp,load_cell,mandrel_position,ram_position,ram_speed,zumbach_od,zumbach_ovality,barrel_temp,insert_date_raw,original_table_name,new_column_added_1
701,2026-01-01 08:46:20,OP101,JOB1001,1,2,49.71,145.91,338.72,58,29.88,55.71,48.72,4.956,0.03,350.96,2026-01-01 08:46:20,bnj_ptfe_701_plc,new279
701,2026-01-01 08:46:30,OP101,JOB1001,1,2,50.04,146.1,340.47,57.6,31.58,55.91,49.04,4.985,0.038,348.83,2026-01-01 08:46:30,bnj_ptfe_701_plc,new280
701,2026-01-01 08:46:40,OP101,JOB1001,1,2,50.64,151.63,341.41,61.66,31.86,56.11,49.63,5.015,0.028,349.22,2026-01-01 08:46:40,bnj_ptfe_701_plc,new281
701,2026-01-01 08:46:50,OP101,JOB1001,1,2,50.02,153.18,338.76,61.36,31.79,56.31,49.02,5.037,0.021,351.84,2026-01-01 08:46:50,bnj_ptfe_701_plc,new282
701,2026-01-01 08:47:00,OP101,JOB1001,1,2,50.31,148.7,341.25,62.41,31.5,56.51,49.3,5.023,0.037,351.48,2026-01-01 08:47:00,bnj_ptfe_701_plc,new283
701,2026-01-01 08:47:10,OP101,JOB1001,1,2,50.05,154.68,340.02,61.13,30.83,56.71,49.05,4.984,0.028,348.82,2026-01-01 08:47:10,bnj_ptfe_701_plc,new284
701,2026-01-01 08:47:20,OP101,JOB1001,1,2,50.01,151.67,338.49,62.71,30.71,56.91,49.01,5.031,0.032,349.44,2026-01-01 08:47:20,bnj_ptfe_701_plc,new285
701,2026-01-01 08:47:30,OP101,JOB1001,1,2,50.63,154.13,338.99,57.12,29.55,57.11,49.62,5.039,0.03,352.74,2026-01-01 08:47:30,bnj_ptfe_701_plc,new286
701,2026-01-01 08:47:40,OP101,JOB1001,1,2,49.33,152.23,341.63,58.03,29.82,57.31,48.34,4.987,0.029,351.93,2026-01-01 08:47:40,bnj_ptfe_701_plc,new287
701,2026-01-01 08:47:50,OP101,JOB1001,1,2,50.5,145.42,340.35,62.9,30.99,57.52,49.49,5.01,0.033,350.02,2026-01-01 08:47:50,bnj_ptfe_701_plc,new288
701,2026-01-01 08:48:00,OP101,JOB1001,1,2,49.48,145.48,340.93,62.53,28.02,57.72,48.49,5.037,0.036,350.7,2026-01-01 08:48:00,bnj_ptfe_701_plc,new289
701,2026-01-01 08:48:10,OP101,JOB1001,1,2,50.08,154.3,338.6,58.93,30.71,57.92,49.08,4.963,0.027,350.74,2026-01-01 08:48:10,bnj_ptfe_701_plc,new290
701,2026-01-01 08:48:20,OP101,JOB1001,1,2,49.56,147.61,338.86,59.68,31.71,58.12,48.57,4.956,0.022,348.55,2026-01-01 08:48:20,bnj_ptfe_701_plc,new291
701,2026-01-01 08:48:30,OP101,JOB1001,1,2,49.35,146.41,339.86,59.72,30.05,58.32,48.36,4.951,0.03,349.55,2026-01-01 08:48:30,bnj_ptfe_701_plc,new292
701,2026-01-01 08:48:40,OP101,JOB1001,1,2,49.45,150.66,339.76,58.32,28.76,58.52,48.46,4.995,0.025,352.34,2026-01-01 08:48:40,bnj_ptfe_701_plc,new293
701,2026-01-01 08:48:50,OP101,JOB1001,1,2,49.32,151.6,340.56,58.13,29.78,58.72,48.33,5.009,0.021,349.07,2026-01-01 08:48:50,bnj_ptfe_701_plc,new294
701,2026-01-01 08:49:00,OP101,JOB1001,1,2,50.32,153.58,339.29,58.69,31.59,58.92,49.31,4.985,0.021,348.49,2026-01-01 08:49:00,bnj_ptfe_701_plc,new295
701,2026-01-01 08:49:10,OP101,JOB1001,1,2,50.23,146.67,340.94,57.6,29.33,59.12,49.23,5.031,0.036,350.95,2026-01-01 08:49:10,bnj_ptfe_701_plc,new296
701,2026-01-01 08:49:20,OP101,JOB1001,1,2,50.78,149.83,341.08,57.48,30.76,59.32,49.76,4.992,0.038,349.6,2026-01-01 08:49:20,bnj_ptfe_701_plc,new297
701,2026-01-01 08:49:30,OP101,JOB1001,1,2,50.03,150.73,339.89,62.02,29.66,59.52,49.03,4.955,0.036,350.7,2026-01-01 08:49:30,bnj_ptfe_701_plc,new298
701,2026-01-01 08:49:40,OP101,JOB1001,1,2,50.67,145.84,341.82,57.46,30.6,59.72,49.66,4.97,0.032,348.48,2026-01-01 08:49:40,bnj_ptfe_701_plc,new299
701,2026-01-01 08:49:50,OP101,JOB1001,1,2,50.14,153.11,338.41,58.21,28.91,59.92,49.14,4.988,0.026,348.03,2026-01-01 08:49:50,bnj_ptfe_701_plc,new300
701,2026-01-01 08:50:00,OP101,JOB1001,1,2,50.27,153.12,340.07,58.49,30.65,60.12,49.26,5.017,0.023,351.15,2026-01-01 08:50:00,bnj_ptfe_701_plc,new301
701,2026-01-01 08:50:10,OP101,JOB1001,1,2,49.59,145.31,341.6,60.23,30.75,60.32,48.6,4.954,0.021,351.66,2026-01-01 08:50:10,bnj_ptfe_701_plc,new302
701,2026-01-01 08:50:20,OP101,JOB1001,1,2,49.98,150.08,341.06,58.59,31.84,60.52,48.98,4.957,0.036,350.51,2026-01-01 08:50:20,bnj_ptfe_701_plc,new303
701,2026-01-01 08:50:30,OP101,JOB1001,1,2,49.69,149.66,338.76,61.34,31.99,60.72,48.7,5.035,0.026,348.39,2026-01-01 08:50:30,bnj_ptfe_701_plc,new304
701,2026-01-01 08:50:40,OP101,JOB1001,1,2,50.25,152.49,338.11,61.06,31.34,60.92,49.24,5.035,0.021,350.37,2026-01-01 08:50:40,bnj_ptfe_701_plc,new305
701,2026-01-01 08:50:50,OP101,JOB1001,1,2,49.81,145.52,339.49,62.6,28.73,61.12,48.81,5.003,0.029,350.69,2026-01-01 08:50:50,bnj_ptfe_701_plc,new306
701,2026-01-01 08:51:00,OP101,JOB1001,1,2,50.18,151.89,341.59,58.91,29.31,61.32,49.18,5.01,0.035,352.16,2026-01-01 08:51:00,bnj_ptfe_701_plc,new307
701,2026-01-01 08:51:10,OP101,JOB1001,1,2,49.4,152.31,338.23,61.25,28.09,61.52,48.41,5.047,0.038,348.53,2026-01-01 08:51:10,bnj_ptfe_701_plc,new308
701,2026-01-01 08:51:20,OP101,JOB1001,1,2,49.86,148.94,340.37,60.97,28.1,61.72,48.86,5.035,0.023,351.78,2026-01-01 08:51:20,bnj_ptfe_701_plc,new309
701,2026-01-01 08:51:30,OP101,JOB1001,1,2,49.99,145.95,341.46,59.12,28.9,61.92,48.99,5.037,0.029,351.59,2026-01-01 08:51:30,bnj_ptfe_701_plc,new310
701,2026-01-01 08:51:40,OP101,JOB1001,1,2,50.27,147.28,339.91,58.57,29.24,62.12,49.26,5.038,0.028,348.67,2026-01-01 08:51:40,bnj_ptfe_701_plc,new311
701,2026-01-01 08:51:50,OP101,JOB1001,1,2,49.79,152.21,338.22,61.7,31.04,62.32,48.79,5.018,0.039,352.02,2026-01-01 08:51:50,bnj_ptfe_701_plc,new312
701,2026-01-01 08:52:00,OP101,JOB1001,1,2,49.68,151.11,338.44,61.96,30.54,62.53,48.69,4.985,0.036,347.36,2026-01-01 08:52:00,bnj_ptfe_701_plc,new313
701,2026-01-01 08:52:10,OP101,JOB1001,1,2,50.24,149.81,340.29,58.91,31.03,62.73,49.24,5.042,0.029,348.15,2026-01-01 08:52:10,bnj_ptfe_701_plc,new314
701,2026-01-01 08:52:20,OP101,JOB1001,1,2,49.45,148.94,340.67,59.56,30.92,62.93,48.46,4.96,0.022,350.27,2026-01-01 08:52:20,bnj_ptfe_701_plc,new315
701,2026-01-01 08:52:30,OP101,JOB1001,1,2,50.76,148.82,338.61,57.12,28.79,63.13,49.74,4.969,0.026,350.91,2026-01-01 08:52:30,bnj_ptfe_701_plc,new316
701,2026-01-01 08:52:40,OP101,JOB1001,1,2,50.05,154.4,339.3,57.95,31.51,63.33,49.05,5.03,0.035,349.91,2026-01-01 08:52:40,bnj_ptfe_701_plc,new317
701,2026-01-01 08:52:50,OP101,JOB1001,1,2,49.24,153.76,338.24,61.2,30.69,63.53,48.26,4.969,0.027,351.47,2026-01-01 08:52:50,bnj_ptfe_701_plc,new318
701,2026-01-01 08:53:00,OP101,JOB1001,1,2,49.27,145.87,338.72,59.57,30.1,63.73,48.28,4.993,0.024,351.22,2026-01-01 08:53:00,bnj_ptfe_701_plc,new319
701,2026-01-01 08:53:10,OP101,JOB1001,1,2,50.27,145.69,341.34,57.27,31.26,63.93,49.26,4.974,0.036,348.74,2026-01-01 08:53:10,bnj_ptfe_701_plc,new320
701,2026-01-01 08:53:20,OP101,JOB1001,1,2,49.79,151.56,340.59,61.48,31.28,64.13,48.79,4.981,0.032,351.07,2026-01-01 08:53:20,bnj_ptfe_701_plc,new321
701,2026-01-01 08:53:30,OP101,JOB1001,1,2,50.52,152.77,340.18,62.56,31.25,64.33,49.51,5.018,0.031,348.46,2026-01-01 08:53:30,bnj_ptfe_701_plc,new322
701,2026-01-01 08:53:40,OP101,JOB1001,1,2,50.34,151.75,340.92,61.18,31.58,64.53,49.33,4.981,0.027,347.59,2026-01-01 08:53:40,bnj_ptfe_701_plc,new323
701,2026-01-01 08:53:50,OP101,JOB1001,1,2,49.89,148.96,339.55,58.11,30.17,64.73,48.89,4.989,0.021,348.94,2026-01-01 08:53:50,bnj_ptfe_701_plc,new324
701,2026-01-01 08:54:00,OP101,JOB1001,1,2,50.74,148.08,340.13,62.44,30.93,64.93,49.73,4.999,0.026,350.49,2026-01-01 08:54:00,bnj_ptfe_701_plc,new325
701,2026-01-01 08:54:10,OP101,JOB1001,1,2,49.79,149.25,340.46,61.39,31.89,65.13,48.79,5.034,0.024,350.44,2026-01-01 08:54:10,bnj_ptfe_701_plc,new326
701,2026-01-01 08:54:20,OP101,JOB1001,1,2,50.37,148.39,339.24,59.65,29.03,65.33,49.36,5.012,0.029,348.9,2026-01-01 08:54:20,bnj_ptfe_701_plc,new327
701,2026-01-01 08:54:30,OP101,JOB1001,1,2,50.42,154.39,339.37,57.79,29.45,65.53,49.41,5.023,0.026,348.27,2026-01-01 08:54:30,bnj_ptfe_701_plc,new328
701,2026-01-01 08:54:40,OP101,JOB1001,1,2,50.53,146.35,338.74,59.57,29.9,65.73,49.52,4.98,0.034,349.46,2026-01-01 08:54:40,bnj_ptfe_701_plc,new329
701,2026-01-01 08:54:50,OP101,JOB1001,1,2,49.59,150.77,340.56,60.83,30.36,65.93,48.6,4.989,0.031,350.74,2026-01-01 08:54:50,bnj_ptfe_701_plc,new330
701,2026-01-01 08:55:00,OP101,JOB1001,1,2,50.78,150.28,340.63,62.38,30.33,66.13,49.76,4.996,0.04,347.49,2026-01-01 08:55:00,bnj_ptfe_701_plc,new331
701,2026-01-01 08:55:10,OP101,JOB1001,1,2,50.7,150.09,340.17,58.66,28.37,66.33,49.69,4.953,0.024,352.38,2026-01-01 08:55:10,bnj_ptfe_701_plc,new332
701,2026-01-01 08:55:20,OP101,JOB1001,1,2,49.6,149.52,339,60.36,30.73,66.53,48.61,5.046,0.024,350.56,2026-01-01 08:55:20,bnj_ptfe_701_plc,new333
701,2026-01-01 08:55:30,OP101,JOB1001,1,2,50.4,150.39,339.11,60.94,28.5,66.73,49.39,5.038,0.033,347.55,2026-01-01 08:55:30,bnj_ptfe_701_plc,new334
701,2026-01-01 08:55:40,OP101,JOB1001,1,2,50.7,148.32,338.7,62.64,30.82,66.93,49.69,4.987,0.028,347.46,2026-01-01 08:55:40,bnj_ptfe_701_plc,new335
701,2026-01-01 08:55:50,OP101,JOB1001,1,2,50.52,152.13,340.45,60.96,30.22,67.13,49.51,5.007,0.03,350.07,2026-01-01 08:55:50,bnj_ptfe_701_plc,new336
701,2026-01-01 08:56:00,OP101,JOB1001,1,2,49.85,148.37,338.33,58.07,31.2,67.33,48.85,5.038,0.034,350.32,2026-01-01 08:56:00,bnj_ptfe_701_plc,new337
701,2026-01-01 08:56:10,OP101,JOB1001,1,2,50.74,150.4,341.26,57.95,31.15,67.54,49.73,4.963,0.021,350.15,2026-01-01 08:56:10,bnj_ptfe_701_plc,new338
701,2026-01-01 08:56:20,OP101,JOB1001,1,2,50.49,149.1,339.56,62.51,29.27,67.74,49.48,5.005,0.035,348.04,2026-01-01 08:56:20,bnj_ptfe_701_plc,new339
701,2026-01-01 08:56:30,OP101,JOB1001,1,2,49.24,149.16,341.07,62.76,28.52,67.94,48.26,5.031,0.029,348.48,2026-01-01 08:56:30,bnj_ptfe_701_plc,new340
701,2026-01-01 08:56:40,OP101,JOB1001,1,2,49.55,152.65,338.85,57.18,31.54,68.14,48.56,4.957,0.021,347.82,2026-01-01 08:56:40,bnj_ptfe_701_plc,new341
701,2026-01-01 08:56:50,OP101,JOB1001,1,2,49.79,153.57,338.69,59.11,28.95,68.34,48.79,4.963,0.02,352.79,2026-01-01 08:56:50,bnj_ptfe_701_plc,new342
701,2026-01-01 08:57:00,OP101,JOB1001,1,2,49.83,152.24,338.69,61.82,30.96,68.54,48.83,5.004,0.03,350.36,2026-01-01 08:57:00,bnj_ptfe_701_plc,new343
701,2026-01-01 08:57:10,OP101,JOB1001,1,2,49.46,148.57,339.16,62.2,30.64,68.74,48.47,5.025,0.025,348.17,2026-01-01 08:57:10,bnj_ptfe_701_plc,new344
701,2026-01-01 08:57:20,OP101,JOB1001,1,2,50.12,151.8,338.89,62.54,28.56,68.94,49.12,5.027,0.036,349.15,2026-01-01 08:57:20,bnj_ptfe_701_plc,new345
701,2026-01-01 08:57:30,OP101,JOB1001,1,2,50.77,153.67,339.77,62.09,29.99,69.14,49.75,4.99,0.029,352.26,2026-01-01 08:57:30,bnj_ptfe_701_plc,new346
701,2026-01-01 08:57:40,OP101,JOB1001,1,2,49.9,148.61,341.6,57.58,28.88,69.34,48.9,4.993,0.032,349.94,2026-01-01 08:57:40,bnj_ptfe_701_plc,new347
701,2026-01-01 08:57:50,OP101,JOB1001,1,2,50.39,150.07,339.55,60.83,30,69.54,49.38,5.044,0.029,347.03,2026-01-01 08:57:50,bnj_ptfe_701_plc,new348
701,2026-01-01 08:58:00,OP101,JOB1001,1,2,50.59,152.57,338.7,62.32,31.58,69.74,49.58,5.008,0.027,352.78,2026-01-01 08:58:00,bnj_ptfe_701_plc,new349
701,2026-01-01 08:58:10,OP101,JOB1001,1,2,49.43,148.02,338.46,61.13,28.76,69.94,48.44,5.039,0.023,349.05,2026-01-01 08:58:10,bnj_ptfe_701_plc,new350
701,2026-01-01 08:58:20,OP101,JOB1001,1,2,49.7,146.58,338.05,58.59,29.48,70.14,48.71,5.047,0.028,351.33,2026-01-01 08:58:20,bnj_ptfe_701_plc,new351
701,2026-01-01 08:58:30,OP101,JOB1001,1,2,49.25,146.48,338.12,61.11,29.75,70.34,48.27,4.981,0.025,349.97,2026-01-01 08:58:30,bnj_ptfe_701_plc,new352
701,2026-01-01 08:58:40,OP101,JOB1001,1,2,49.89,154.7,338.26,61.49,30.6,70.54,48.89,5.035,0.026,352.32,2026-01-01 08:58:40,bnj_ptfe_701_plc,new353
701,2026-01-01 08:58:50,OP101,JOB1001,1,2,50.35,151.95,341.49,57.6,30.55,70.74,49.34,5.042,0.03,352.42,2026-01-01 08:58:50,bnj_ptfe_701_plc,new354
701,2026-01-01 08:59:00,OP101,JOB1001,1,2,49.43,153.08,341.55,58.28,30.75,70.94,48.44,4.962,0.021,347.41,2026-01-01 08:59:00,bnj_ptfe_701_plc,new355
701,2026-01-01 08:59:10,OP101,JOB1001,1,2,49.49,148.47,340.87,62.68,31.72,71.14,48.5,4.99,0.032,349.72,2026-01-01 08:59:10,bnj_ptfe_701_plc,new356
701,2026-01-01 08:59:20,OP101,JOB1001,1,2,49.41,150.92,338.05,59.99,31.38,71.34,48.42,5.045,0.04,349.59,2026-01-01 08:59:20,bnj_ptfe_701_plc,new357
701,2026-01-01 08:59:30,OP101,JOB1001,1,2,49.38,152.47,339.47,60.08,28.67,71.54,48.39,5.014,0.022,351.87,2026-01-01 08:59:30,bnj_ptfe_701_plc,new358
701,2026-01-01 08:59:40,OP101,JOB1001,1,2,49.95,154.89,338.86,61.48,31.29,71.74,48.95,4.981,0.034,350.92,2026-01-01 08:59:40,bnj_ptfe_701_plc,new359
701,2026-01-01 08:59:50,OP101,JOB1001,1,2,50.48,152.21,339.59,62.64,30.79,71.94,49.47,4.959,0.023,352.93,2026-01-01 08:59:50,bnj_ptfe_701_plc,new360
701,2026-01-01 09:00:00,OP101,JOB1001,1,2,49.44,146.02,339.13,57.48,31.39,72.14,48.45,4.961,0.024,352.62,2026-01-01 09:00:00,bnj_ptfe_701_plc,new361
701,2026-01-01 09:00:10,OP101,JOB1001,1,2,50.12,153.97,340.51,58.23,30.32,72.34,49.12,5.028,0.023,349.25,2026-01-01 09:00:10,bnj_ptfe_701_plc,new362
701,2026-01-01 09:00:20,OP101,JOB1001,1,2,50.3,151.62,341.35,62.58,29.36,72.55,49.29,4.976,0.029,352.8,2026-01-01 09:00:20,bnj_ptfe_701_plc,new363
701,2026-01-01 09:00:30,OP101,JOB1001,1,2,49.76,153.42,340.7,57.74,30.32,72.75,48.76,5.011,0.028,347.91,2026-01-01 09:00:30,bnj_ptfe_701_plc,new364
701,2026-01-01 09:00:40,OP101,JOB1001,1,2,50.38,153.99,339.8,62.24,28.54,72.95,49.37,4.958,0.03,350.82,2026-01-01 09:00:40,bnj_ptfe_701_plc,new365
701,2026-01-01 09:00:50,OP101,JOB1001,1,2,49.41,149.14,339.7,62.73,29.11,73.15,48.42,5.009,0.036,351.48,2026-01-01 09:00:50,bnj_ptfe_701_plc,new366
701,2026-01-01 09:01:00,OP101,JOB1001,1,2,49.35,154.67,340.03,60.84,29.46,73.35,48.36,5.023,0.02,350.2,2026-01-01 09:01:00,bnj_ptfe_701_plc,new367
701,2026-01-01 09:01:10,OP101,JOB1001,1,2,50.55,150.55,340.75,58.09,28.31,73.55,49.54,4.981,0.034,349.38,2026-01-01 09:01:10,bnj_ptfe_701_plc,new368
701,2026-01-01 09:01:20,OP101,JOB1001,1,2,50.61,153.93,341.13,61.13,29.92,73.75,49.6,4.962,0.039,350.98,2026-01-01 09:01:20,bnj_ptfe_701_plc,new369
701,2026-01-01 09:01:30,OP101,JOB1001,1,2,50,145.62,339.2,62.94,31.44,73.95,49,4.999,0.035,352.83,2026-01-01 09:01:30,bnj_ptfe_701_plc,new370
701,2026-01-01 09:01:40,OP101,JOB1001,1,2,49.58,153.34,338.33,57.05,30.66,74.15,48.59,5.019,0.034,350.77,2026-01-01 09:01:40,bnj_ptfe_701_plc,new371
701,2026-01-01 09:01:50,OP101,JOB1001,1,2,50.56,149.79,339.49,59.64,30.17,74.35,49.55,4.983,0.031,352.58,2026-01-01 09:01:50,bnj_ptfe_701_plc,new372
701,2026-01-01 09:02:00,OP101,JOB1001,1,2,50,149.53,341.68,60.41,31.91,74.55,49,5.046,0.036,350.23,2026-01-01 09:02:00,bnj_ptfe_701_plc,new373
701,2026-01-01 09:02:10,OP101,JOB1001,1,2,49.65,153.45,339.35,62.35,31.34,74.75,48.66,5.025,0.032,352.28,2026-01-01 09:02:10,bnj_ptfe_701_plc,new374
701,2026-01-01 09:02:20,OP101,JOB1001,1,2,50.18,147.19,339.78,58.39,28.44,74.95,49.18,5.045,0.023,352.67,2026-01-01 09:02:20,bnj_ptfe_701_plc,new375
701,2026-01-01 09:02:30,OP101,JOB1001,1,2,49.84,152.61,341.26,60.78,31.33,75.15,48.84,4.979,0.028,348.58,2026-01-01 09:02:30,bnj_ptfe_701_plc,new376
701,2026-01-01 09:02:40,OP101,JOB1001,1,2,49.54,152.14,341.53,62.99,28.37,75.35,48.55,4.986,0.031,350.55,2026-01-01 09:02:40,bnj_ptfe_701_plc,new377
701,2026-01-01 09:02:50,OP101,JOB1001,1,2,49.32,152.55,341.29,61.78,30.76,75.55,48.33,4.998,0.035,347.8,2026-01-01 09:02:50,bnj_ptfe_701_plc,new378
701,2026-01-01 09:03:00,OP101,JOB1001,1,2,50.53,147.18,338.61,61.65,28.37,75.75,49.52,5.039,0.02,347.06,2026-01-01 09:03:00,bnj_ptfe_701_plc,new379
701,2026-01-01 09:03:10,OP101,JOB1001,1,2,49.75,150.7,339.09,59.81,28.86,75.95,48.76,5.002,0.027,352.59,2026-01-01 09:03:10,bnj_ptfe_701_plc,new380
701,2026-01-01 09:03:20,OP101,JOB1001,1,2,49.81,154.29,338.03,59.3,31.71,76.15,48.81,5.014,0.022,350.28,2026-01-01 09:03:20,bnj_ptfe_701_plc,new381
701,2026-01-01 09:03:30,OP101,JOB1001,1,2,49.33,146.84,341.24,62.48,29.7,76.35,48.34,5.008,0.025,347.72,2026-01-01 09:03:30,bnj_ptfe_701_plc,new382
701,2026-01-01 09:03:40,OP101,JOB1001,1,2,50.77,154.1,340.87,59.1,29.72,76.55,49.75,4.958,0.026,351.78,2026-01-01 09:03:40,bnj_ptfe_701_plc,new383
701,2026-01-01 09:03:50,OP101,JOB1001,1,2,49.41,145.94,340.17,62.28,28.27,76.75,48.42,5.02,0.039,348.47,2026-01-01 09:03:50,bnj_ptfe_701_plc,new384
701,2026-01-01 09:04:00,OP101,JOB1001,1,2,49.89,148.08,341.12,61.09,29.3,76.95,48.89,4.997,0.021,348.27,2026-01-01 09:04:00,bnj_ptfe_701_plc,new385
701,2026-01-01 09:04:10,OP101,JOB1001,1,2,50.09,147.47,341.55,60.29,28.51,77.15,49.09,5.021,0.021,352.89,2026-01-01 09:04:10,bnj_ptfe_701_plc,new386
701,2026-01-01 09:04:20,OP101,JOB1001,1,2,50.54,151.66,340.27,62.11,28.65,77.35,49.53,4.968,0.022,351.63,2026-01-01 09:04:20,bnj_ptfe_701_plc,new387
701,2026-01-01 09:04:30,OP101,JOB1001,1,2,49.73,151.97,340.34,62.49,28.43,77.56,48.74,5.015,0.021,349.64,2026-01-01 09:04:30,bnj_ptfe_701_plc,new388
701,2026-01-01 09:04:40,OP101,JOB1001,1,2,49.62,146.39,341.63,57.43,28.64,77.76,48.63,5.048,0.021,349.51,2026-01-01 09:04:40,bnj_ptfe_701_plc,new389
701,2026-01-01 09:04:50,OP101,JOB1001,1,2,49.68,149.5,340.08,62.54,30.46,77.96,48.69,4.987,0.034,352.03,2026-01-01 09:04:50,bnj_ptfe_701_plc,new390
701,2026-01-01 09:05:00,OP101,JOB1001,1,2,50.2,146.27,339.93,62.1,29.19,78.16,49.2,4.996,0.028,350.02,2026-01-01 09:05:00,bnj_ptfe_701_plc,new391
701,2026-01-01 09:05:10,OP101,JOB1001,1,2,50.49,151.02,341.09,57.61,28.35,78.36,49.48,4.952,0.027,348.66,2026-01-01 09:05:10,bnj_ptfe_701_plc,new392
701,2026-01-01 09:05:20,OP101,JOB1001,1,2,49.22,151.36,338.33,57.49,31.2,78.56,48.24,4.979,0.037,350.52,2026-01-01 09:05:20,bnj_ptfe_701_plc,new393
701,2026-01-01 09:05:30,OP101,JOB1001,1,2,50.38,149.69,340.38,60.56,31.02,78.76,49.37,5.03,0.021,347.67,2026-01-01 09:05:30,bnj_ptfe_701_plc,new394
701,2026-01-01 09:05:40,OP101,JOB1001,1,2,50.73,150.52,340.61,58.13,29.31,78.96,49.72,4.992,0.024,347.87,2026-01-01 09:05:40,bnj_ptfe_701_plc,new395
701,2026-01-01 09:05:50,OP101,JOB1001,1,2,50.56,151.75,339.71,57.94,30.72,79.16,49.55,4.976,0.029,347.49,2026-01-01 09:05:50,bnj_ptfe_701_plc,new396
701,2026-01-01 09:06:00,OP101,JOB1001,1,2,49.28,148.72,338.55,60.71,29.98,79.36,48.29,5.047,0.027,351.49,2026-01-01 09:06:00,bnj_ptfe_701_plc,new397
701,2026-01-01 09:06:10,OP101,JOB1001,1,2,49.22,148.43,338.98,62.32,28.82,79.56,48.24,5.013,0.032,351.18,2026-01-01 09:06:10,bnj_ptfe_701_plc,new398
701,2026-01-01 09:06:20,OP101,JOB1001,1,2,50.28,152.74,341.81,59.5,28.86,79.76,49.27,5.024,0.03,347.26,2026-01-01 09:06:20,bnj_ptfe_701_plc,new399
701,2026-01-01 09:06:30,OP101,JOB1001,1,2,50.6,148.93,340.95,58.48,28.32,79.96,49.59,5.021,0.038,347.58,2026-01-01 09:06:30,bnj_ptfe_701_plc,new400
701,2026-01-01 09:06:40,OP101,JOB1001,1,2,49.25,146.37,339.35,57.78,29.63,80.16,48.27,4.981,0.038,349.02,2026-01-01 09:06:40,bnj_ptfe_701_plc,new401
701,2026-01-01 09:06:50,OP101,JOB1001,1,2,49.47,150.06,341.35,59.4,29.27,80.36,48.48,5,0.034,350.53,2026-01-01 09:06:50,bnj_ptfe_701_plc,new402
701,2026-01-01 09:07:00,OP101,JOB1001,1,2,50.63,146.11,338.85,58.82,28.94,80.56,49.62,4.962,0.021,350.22,2026-01-01 09:07:00,bnj_ptfe_701_plc,new403
701,2026-01-01 09:07:10,OP101,JOB1001,1,2,49.87,151.73,340.16,62.75,31.07,80.76,48.87,4.983,0.021,350.73,2026-01-01 09:07:10,bnj_ptfe_701_plc,new404
701,2026-01-01 09:07:20,OP101,JOB1001,1,2,49.41,148.62,338.94,57.91,30.97,80.96,48.42,5.007,0.04,349.33,2026-01-01 09:07:20,bnj_ptfe_701_plc,new405
701,2026-01-01 09:07:30,OP101,JOB1001,1,2,50.64,147.59,339.58,57.33,30.48,81.16,49.63,4.966,0.033,349.09,2026-01-01 09:07:30,bnj_ptfe_701_plc,new406
701,2026-01-01 09:07:40,OP101,JOB1001,1,2,50.73,145.84,341.27,60.04,28.33,81.36,49.72,5.042,0.039,348,2026-01-01 09:07:40,bnj_ptfe_701_plc,new407
701,2026-01-01 09:07:50,OP101,JOB1001,1,2,49.35,154.29,340.92,57.89,29.76,81.56,48.36,4.988,0.025,350.93,2026-01-01 09:07:50,bnj_ptfe_701_plc,new408
701,2026-01-01 09:08:00,OP101,JOB1001,1,2,49.83,149.01,341.52,62.21,29.9,81.76,48.83,4.976,0.023,351.4,2026-01-01 09:08:00,bnj_ptfe_701_plc,new409
701,2026-01-01 09:08:10,OP101,JOB1001,1,2,50.04,151.79,339.8,61.88,28.18,81.96,49.04,4.979,0.04,349.6,2026-01-01 09:08:10,bnj_ptfe_701_plc,new410
701,2026-01-01 09:08:20,OP101,JOB1001,1,2,50.4,154.57,340.18,58.58,28.01,82.16,49.39,5.014,0.027,350.41,2026-01-01 09:08:20,bnj_ptfe_701_plc,new411
701,2026-01-01 09:08:30,OP101,JOB1001,1,2,50.38,149.3,339.12,58.44,28.47,82.36,49.37,4.998,0.027,352.48,2026-01-01 09:08:30,bnj_ptfe_701_plc,new412
701,2026-01-01 09:08:40,OP101,JOB1001,1,2,49.47,153.8,340.2,59.35,29.3,82.57,48.48,4.976,0.029,352.37,2026-01-01 09:08:40,bnj_ptfe_701_plc,new413
701,2026-01-01 09:08:50,OP101,JOB1001,1,2,50.48,150.29,339.57,62.22,30.52,82.77,49.47,5.009,0.038,350.93,2026-01-01 09:08:50,bnj_ptfe_701_plc,new414
701,2026-01-01 09:09:00,OP101,JOB1001,1,2,49.51,151.06,341.08,61.16,28.29,82.97,48.52,5.04,0.037,347.3,2026-01-01 09:09:00,bnj_ptfe_701_plc,new415
701,2026-01-01 09:09:10,OP101,JOB1001,1,2,49.61,154.17,341.53,62.41,28.5,83.17,48.62,4.983,0.038,348.9,2026-01-01 09:09:10,bnj_ptfe_701_plc,new416
701,2026-01-01 09:09:20,OP101,JOB1001,1,2,50.71,151.73,338.68,57.95,30.86,83.37,49.7,4.989,0.027,348.97,2026-01-01 09:09:20,bnj_ptfe_701_plc,new417
701,2026-01-01 09:09:30,OP101,JOB1001,1,2,50.35,151.29,339.14,57.97,29.47,83.57,49.34,5.035,0.034,347.55,2026-01-01 09:09:30,bnj_ptfe_701_plc,new418
