machine_unique_id,t_stamp_raw,opn_raw,job_nbr,ignition_run_number_raw,machine_state_nbr,cat_speed,bonnet_speed,clamp_pressure,exhaust_temp,die_temp,load_cell,mandrel_position,ram_position,ram_speed,vap_1_temp,vap_2_temp,sin_1_temp,sin_2_temp,sin_3_temp,sin_4_temp,sin_5_temp,zumbach_od,zumbach_ovality,barrel_temp,insert_date_raw,run_serial,catspeed_setpoint,zumbach_auto,sin_6_temp,sin_7_temp,zumbach_type,zumbach_id,zumbach_wall,zumbach_concentricity,vap_3_temp,vap_4_temp,vap_5_temp,ambient_temp,run_number,original_table_name
701,2026-01-01 09:31:20,OP102,JOB3002,,2,49.28,47.8,147.39,222.62,340.06,62.82,28.45,9.62,48.29,120.36,122.35,376.36,374.57,375.9,378.67,372.41,4.993,0.032,350.58,2026-01-01 09:31:20,RS002,50,1,374.83,375.66,TYPE_B,1133,0.451,0.907,120.92,122.13,122.34,24.53,2,ire_ptfe_701_plc
701,2026-01-01 09:31:30,OP102,JOB3002,,2,49.71,48.22,145.34,219.46,341.7,58.95,29.58,9.82,48.72,121.31,119.68,374.4,373.47,371.78,379.84,373.06,5.002,0.04,347.47,2026-01-01 09:31:30,RS002,50,1,377.28,374.14,TYPE_B,1097,0.44,0.92,123.89,123.33,125.79,25.41,2,ire_ptfe_701_plc
701,2026-01-01 09:31:40,OP102,JOB3002,,2,49.24,47.76,145.67,217.23,338.58,58.85,31,10.02,48.26,120.22,119.38,373.29,375.48,375.01,376.88,374.02,5.003,0.023,351.49,2026-01-01 09:31:40,RS002,50,1,378.87,376.29,TYPE_B,1998,0.594,0.998,120.5,124.34,124.36,24.47,2,ire_ptfe_701_plc
701,2026-01-01 09:31:50,OP102,JOB3002,,2,49.87,48.37,152,217.34,338.32,59.2,31.1,10.22,48.87,118.15,120.07,372.52,377.06,375.64,377.75,376.52,4.97,0.022,350.7,2026-01-01 09:31:50,RS002,50,1,374.81,379.19,TYPE_B,1290,0.499,0.975,121.2,124.35,125.96,25.37,2,ire_ptfe_701_plc
701,2026-01-01 09:32:00,OP102,JOB3002,,2,49.24,47.76,151.49,220.42,338.96,62.88,28.07,10.42,48.26,118.88,122.47,377.85,376.33,375.79,378.02,373.46,4.953,0.028,350.14,2026-01-01 09:32:00,RS002,50,1,373.74,378.03,TYPE_B,1994,0.592,0.945,122.61,123.34,122.27,24.64,2,ire_ptfe_701_plc
701,2026-01-01 09:32:10,OP102,JOB3002,,2,49.62,48.13,154.24,220.74,341.16,59.3,31.41,10.62,48.63,119.13,121.37,372.6,376.36,376.97,378.17,373.27,4.952,0.034,347.27,2026-01-01 09:32:10,RS002,50,1,375.76,377.2,TYPE_A,1379,0.518,0.989,122.28,124.78,123.38,24.15,2,ire_ptfe_701_plc
701,2026-01-01 09:32:20,OP102,JOB3002,,2,49.61,48.12,149.52,222.07,338.99,58.21,28.59,10.82,48.62,118.28,122.44,372.47,373.6,373.97,379.54,376.7,4.982,0.038,348.34,2026-01-01 09:32:20,RS002,50,1,378.67,376.61,TYPE_A,1322,0.449,0.93,120.32,123.62,125.29,25.9,2,ire_ptfe_701_plc
701,2026-01-01 09:32:30,OP102,JOB3002,,2,50.57,49.05,150.16,221.45,341.74,62.87,30.63,11.02,49.56,118.5,120.52,376.24,376.8,376.66,374.82,376.83,4.959,0.032,348.91,2026-01-01 09:32:30,RS002,50,1,375.68,376.95,TYPE_A,1755,0.434,0.944,123.19,122.82,124.04,25.31,2,ire_ptfe_701_plc
701,2026-01-01 09:32:40,OP102,JOB3002,,2,50.4,48.89,146.9,221.93,339.54,60.92,28.79,11.22,49.39,118.66,122.16,377,373.42,375.5,376.98,375.51,4.961,0.025,351.84,2026-01-01 09:32:40,RS002,50,1,377.87,376.14,TYPE_B,1098,0.47,0.969,121.6,124.15,125.31,24.53,2,ire_ptfe_701_plc
701,2026-01-01 09:32:50,OP102,JOB3002,,2,50.73,49.21,147.04,219.49,338.55,60.15,29.15,11.42,49.72,121.84,122.8,373.9,374.38,375,375.32,372.45,5.014,0.023,347.9,2026-01-01 09:32:50,RS002,50,1,375.55,378.68,TYPE_A,1089,0.572,0.999,123.94,123.93,125.91,24.44,2,ire_ptfe_701_plc
701,2026-01-01 09:33:00,OP102,JOB3002,,2,50.31,48.8,147.23,220.76,339.27,61.65,29,11.62,49.3,118.42,122.93,374.52,377.02,374.57,378.57,373.44,5.03,0.036,349.41,2026-01-01 09:33:00,RS002,50,1,377.12,379.38,TYPE_A,1990,0.535,0.933,120.65,123.94,122.24,24.58,2,ire_ptfe_701_plc
701,2026-01-01 09:33:10,OP102,JOB3002,,2,49.24,47.76,146.75,222.33,339.7,59.19,28.73,11.82,48.26,121.96,119.46,375.67,377.99,372.31,377.34,375.21,4.987,0.032,347.66,2026-01-01 09:33:10,RS002,50,1,373.24,377.93,TYPE_A,1426,0.519,0.906,122.52,123.64,124.89,25.3,2,ire_ptfe_701_plc
701,2026-01-01 09:33:20,OP102,JOB3002,,2,50.76,49.24,151.3,217.24,339.38,62.08,29.88,12.02,49.74,119.72,121.36,376.41,376.79,376.83,375.1,377.32,5.032,0.022,348.05,2026-01-01 09:33:20,RS002,50,1,378.79,379.33,TYPE_A,1243,0.53,0.934,123.51,122.88,123.91,24.18,2,ire_ptfe_701_plc
701,2026-01-01 09:33:30,OP102,JOB3002,,2,50.18,48.67,150.43,219.38,338.83,57.42,28.71,12.22,49.18,118.7,121.25,375.39,377.15,371.78,379.98,373.24,4.969,0.035,351.71,2026-01-01 09:33:30,RS002,50,1,373.29,379.19,TYPE_B,1273,0.557,0.973,120.42,121.31,123.08,24.99,2,ire_ptfe_701_plc
701,2026-01-01 09:33:40,OP102,JOB3002,,2,49.84,48.34,154.09,222.48,339.79,59.28,31.34,12.42,48.84,118.76,120.76,373.34,377.08,371.71,378.05,376.4,5.047,0.03,348.42,2026-01-01 09:33:40,RS002,50,1,378.14,378.41,TYPE_A,1134,0.461,0.908,123.39,121.64,125.92,24.72,2,ire_ptfe_701_plc
701,2026-01-01 09:33:50,OP102,JOB3002,,2,50.32,48.81,149.21,221.92,338.61,57.68,30.57,12.63,49.31,121.96,121.92,375.19,377.95,372.38,378.64,373.17,5.049,0.03,352.1,2026-01-01 09:33:50,RS002,50,1,377.08,374.07,TYPE_B,1053,0.592,0.986,122.59,124.18,123.78,24.09,2,ire_ptfe_701_plc
701,2026-01-01 09:34:00,OP102,JOB3002,,2,49.2,47.72,152.36,220.69,341.46,62.35,31.6,12.83,48.22,121.84,121.62,376.63,374.05,375.98,375.7,376.65,4.968,0.031,347.15,2026-01-01 09:34:00,RS002,50,1,376.6,375.12,TYPE_A,1112,0.578,0.963,120,124.22,122.83,25.14,2,ire_ptfe_701_plc
701,2026-01-01 09:34:10,OP102,JOB3002,,2,49.24,47.76,145.09,220.82,341.26,59.33,31.28,13.03,48.26,118.93,121.49,372.42,374.9,375.38,374.81,375.65,4.992,0.024,347.81,2026-01-01 09:34:10,RS002,50,1,377.29,377.3,TYPE_A,1365,0.517,0.965,120.43,123.66,122.38,25.56,2,ire_ptfe_701_plc
701,2026-01-01 09:34:20,OP102,JOB3002,,2,49.35,47.87,147.96,221.85,339.14,57.84,30.88,13.23,48.36,118.81,120.01,372.64,375.81,374.04,374.93,375.89,5.037,0.034,349.36,2026-01-01 09:34:20,RS002,50,1,378.57,375.87,TYPE_B,1171,0.542,0.972,121.82,124.37,122.93,24.37,2,ire_ptfe_701_plc
701,2026-01-01 09:34:30,OP102,JOB3002,,2,49.33,47.85,153.51,220.94,339.16,58.43,29.15,13.43,48.34,119.92,122.67,372.08,377.14,374.32,378.1,374.45,5.035,0.03,351.98,2026-01-01 09:34:30,RS002,50,1,376.83,377.36,TYPE_A,1675,0.556,0.929,120.31,121.03,122.95,25.41,2,ire_ptfe_701_plc
701,2026-01-01 09:34:40,OP102,JOB3002,,2,49.38,47.9,150.12,222.44,341.28,61.03,31.5,13.63,48.39,121.78,122.56,372.14,377.56,376.02,377.63,377.92,4.969,0.024,347.6,2026-01-01 09:34:40,RS002,50,1,374.22,378.81,TYPE_B,1705,0.588,0.979,122.79,124.81,123.59,24.19,2,ire_ptfe_701_plc
701,2026-01-01 09:34:50,OP102,JOB3002,,2,49.73,48.24,150.42,218.85,338.01,57.9,29.06,13.83,48.74,121.68,122.75,374.15,374.89,373.4,376.07,372.12,5.008,0.036,347.43,2026-01-01 09:34:50,RS002,50,1,373.74,376.46,TYPE_B,1725,0.44,0.94,120.13,121.82,124.57,24.49,2,ire_ptfe_701_plc
701,2026-01-01 09:35:00,OP102,JOB3002,,2,49.45,47.97,148.62,219.66,338.94,57.11,30.97,14.03,48.46,118.31,121.26,377.29,378.81,372.1,376.32,374.08,5.02,0.029,349.04,2026-01-01 09:35:00,RS002,50,1,378.58,379.11,TYPE_B,1706,0.465,0.981,120.09,124.31,124.77,25.51,2,ire_ptfe_701_plc
701,2026-01-01 09:35:10,OP102,JOB3002,,2,50.07,48.57,146.55,222.2,339.75,61.88,29.11,14.23,49.07,120.91,121.52,372.84,374.66,374.95,375.61,377.22,4.952,0.028,353,2026-01-01 09:35:10,RS002,50,1,378.83,374.18,TYPE_B,1727,0.52,0.962,123.96,121.85,123.6,25.63,2,ire_ptfe_701_plc
701,2026-01-01 09:35:20,OP102,JOB3002,,2,49.47,47.99,151.39,217.07,341.72,62.33,31.13,14.43,48.48,118.81,120.57,372.6,373.17,372.93,376.73,372.66,4.954,0.026,351.09,2026-01-01 09:35:20,RS002,50,1,374.79,374.11,TYPE_B,1721,0.5,0.933,120.3,124.52,122.63,24.54,2,ire_ptfe_701_plc
701,2026-01-01 09:35:30,OP102,JOB3002,,2,50.07,48.57,151.42,219.83,341.03,57.77,28.38,14.63,49.07,121.34,119.04,373.17,378.61,375.48,379.62,375.93,4.982,0.022,352.31,2026-01-01 09:35:30,RS002,50,1,374.55,376.06,TYPE_A,1457,0.597,0.934,121.2,124.32,122.92,25.32,2,ire_ptfe_701_plc
701,2026-01-01 09:35:40,OP102,JOB3002,,2,49.47,47.99,151.99,220.79,340.99,58.97,30,14.83,48.48,118.85,120.49,372.58,376.72,372.27,374.11,372.45,4.955,0.029,349.78,2026-01-01 09:35:40,RS002,50,1,376.96,374.81,TYPE_B,2000,0.493,0.994,121.6,122.36,124.83,25.57,2,ire_ptfe_701_plc
701,2026-01-01 09:35:50,OP102,JOB3002,,2,49.37,47.89,148.3,222.46,338.27,62.49,30.16,15.03,48.38,118.07,121.79,375.72,375.56,372.99,376.6,374.09,4.975,0.031,350.1,2026-01-01 09:35:50,RS002,50,1,375.22,378,TYPE_A,1211,0.582,0.98,122.74,123.61,123.79,24.43,2,ire_ptfe_701_plc
701,2026-01-01 09:36:00,OP102,JOB3002,,2,49.47,47.99,151.88,221.6,338.31,62.73,30.78,15.23,48.48,120.19,120.12,372.87,375.39,373.78,379.45,372.51,5.025,0.033,348.84,2026-01-01 09:36:00,RS002,50,1,375.3,375.91,TYPE_A,1648,0.564,0.904,121.55,124.34,124.07,25.43,2,ire_ptfe_701_plc
701,2026-01-01 09:36:10,OP102,JOB3002,,2,50.46,48.95,146.65,219.87,341.91,58.72,31.93,15.43,49.45,118.82,119.77,376.31,378.52,375.33,377.38,374.23,5.01,0.02,348.28,2026-01-01 09:36:10,RS002,50,1,375.89,377.41,TYPE_A,1046,0.41,0.946,123.12,122.24,123.81,25.37,2,ire_ptfe_701_plc
701,2026-01-01 09:36:20,OP102,JOB3002,,2,50.01,48.51,150.25,221.04,338.87,62.26,31.99,15.63,49.01,119.18,121.51,377.55,377.95,375.68,377.12,377.05,4.982,0.034,352.66,2026-01-01 09:36:20,RS002,50,1,377.02,377.75,TYPE_A,1595,0.54,0.982,123.55,121.18,122.58,24.17,2,ire_ptfe_701_plc
701,2026-01-01 09:36:30,OP102,JOB3002,,2,49.82,48.33,151.62,218.61,338.9,57.33,29.15,15.83,48.82,120.63,119.92,372.34,374.39,372.22,374.97,375.89,5.027,0.033,348.04,2026-01-01 09:36:30,RS002,50,1,375.08,375.91,TYPE_A,1122,0.483,0.918,120.43,123.33,122.1,24.85,2,ire_ptfe_701_plc
701,2026-01-01 09:36:40,OP102,JOB3002,,2,50.49,48.98,146.94,222.76,340.96,62.29,30.9,16.03,49.48,119.24,119.71,376.33,374.37,374.69,378.03,372.59,5.045,0.03,347.39,2026-01-01 09:36:40,RS002,50,1,373.59,375.26,TYPE_A,1739,0.572,0.966,123.51,122.99,122.08,25.85,2,ire_ptfe_701_plc
701,2026-01-01 09:36:50,OP102,JOB3002,,2,49.25,47.77,147.93,221.72,340.84,60.07,28.76,16.23,48.27,121.1,121.6,372.75,378.26,371.2,377.5,376.86,5.037,0.026,347.08,2026-01-01 09:36:50,RS002,50,1,373.94,375.36,TYPE_B,1795,0.547,0.984,122.5,121.1,122.81,25.21,2,ire_ptfe_701_plc
701,2026-01-01 09:37:00,OP102,JOB3002,,2,50.62,49.1,150.7,220.47,338.35,59.9,28.32,16.43,49.61,118.41,120.31,373.41,373.44,374.05,378.28,372.52,4.977,0.035,349.15,2026-01-01 09:37:00,RS002,50,1,378.13,377.16,TYPE_A,1188,0.469,0.918,123.56,123.56,123.94,25.38,2,ire_ptfe_701_plc
701,2026-01-01 09:37:10,OP102,JOB3002,,2,49.99,48.49,151.04,218.37,339.77,62,31.18,16.63,48.99,121.21,122.24,375.5,375.86,375.42,377.34,376.39,5.03,0.022,352.86,2026-01-01 09:37:10,RS002,50,1,374.5,376.18,TYPE_A,1226,0.577,0.904,123.12,122.26,123.34,24.06,2,ire_ptfe_701_plc
701,2026-01-01 09:37:20,OP102,JOB3002,,2,49.35,47.87,153.97,218.31,341.35,60.77,28.29,16.83,48.36,120.84,120.97,372.05,377.12,375.8,375.73,377.8,5.003,0.024,352.98,2026-01-01 09:37:20,RS002,50,1,378.97,374.53,TYPE_A,1970,0.524,0.999,120.05,124.8,122.91,24.78,2,ire_ptfe_701_plc
701,2026-01-01 09:37:30,OP102,JOB3002,,2,49.48,48,152.6,218.03,339.03,58.4,31.89,17.03,48.49,121.75,119.93,375.19,378.13,371.09,374.25,375.38,5.04,0.025,348.73,2026-01-01 09:37:30,RS002,50,1,377.84,376,TYPE_B,1149,0.433,0.921,122.16,124.51,123.85,24.79,2,ire_ptfe_701_plc
701,2026-01-01 09:37:40,OP102,JOB3002,,2,49.54,48.05,148.33,220.35,339.55,59.96,29.7,17.23,48.55,121.65,120.64,376.18,376.56,373.77,379.6,374.67,5.015,0.04,351.12,2026-01-01 09:37:40,RS002,50,1,374.9,376.17,TYPE_B,1058,0.429,0.971,122.46,124.96,125.23,24.38,2,ire_ptfe_701_plc
701,2026-01-01 09:37:50,OP102,JOB3002,,2,50.35,48.84,150.62,217.79,340.72,60.63,28.3,17.43,49.34,120.51,120.73,375.53,378.03,371.64,378.07,374.24,5.009,0.039,347.83,2026-01-01 09:37:50,RS002,50,1,378.73,378.39,TYPE_B,1779,0.535,0.904,123.96,122.11,125.39,24.25,2,ire_ptfe_701_plc
701,2026-01-01 09:38:00,OP102,JOB3002,,2,50.32,48.81,151.78,220.23,340.28,61.65,29.74,17.64,49.31,120.93,122.54,372.45,378.57,376.34,378.33,372.78,4.974,0.021,347.82,2026-01-01 09:38:00,RS002,50,1,375.58,378.64,TYPE_B,1695,0.494,0.906,121.93,122.54,123.31,25.37,2,ire_ptfe_701_plc
701,2026-01-01 09:38:10,OP102,JOB3002,,2,49.97,48.47,145.41,218.39,341.34,58.05,28.83,17.84,48.97,118.05,121.54,376.12,377.46,375.99,379.79,376.68,4.965,0.04,348.35,2026-01-01 09:38:10,RS002,50,1,373.06,375.01,TYPE_A,1317,0.515,0.906,121.19,124.46,122.68,24.39,2,ire_ptfe_701_plc
701,2026-01-01 09:38:20,OP102,JOB3002,,2,50.65,49.13,147.59,218.6,339.51,62.32,31.59,18.04,49.64,118.89,121.28,374.88,376.31,375.84,377.4,373.7,5.024,0.025,351.24,2026-01-01 09:38:20,RS002,50,1,377.09,378.63,TYPE_A,1293,0.462,0.999,120.85,123.46,123.9,25.84,2,ire_ptfe_701_plc
701,2026-01-01 09:38:30,OP102,JOB3002,,2,50.77,49.25,154.52,217.82,341.03,60.27,29.49,18.24,49.75,118.35,119.54,373.11,375.5,376.7,379.62,376.38,5.032,0.028,352.94,2026-01-01 09:38:30,RS002,50,1,377.36,376.03,TYPE_B,1143,0.416,0.993,123.28,123.19,123.32,24.1,2,ire_ptfe_701_plc
701,2026-01-01 09:38:40,OP102,JOB3002,,2,49.79,48.3,145.24,222.26,339.84,61.32,28.15,18.44,48.79,119.98,121.07,376.37,377.42,376.63,374.33,376.8,5.041,0.034,348.96,2026-01-01 09:38:40,RS002,50,1,376.72,374.35,TYPE_A,1006,0.472,0.93,121.55,123.52,122.79,24.3,2,ire_ptfe_701_plc
701,2026-01-01 09:38:50,OP102,JOB3002,,2,50.5,48.98,145.7,220.73,341.65,61.49,30.9,18.64,49.49,118.25,122.17,375.49,375.84,371.41,376.15,375.36,5.028,0.03,347.26,2026-01-01 09:38:50,RS002,50,1,373.36,374.2,TYPE_B,1283,0.436,0.987,123.09,124.1,122.91,25.62,2,ire_ptfe_701_plc
701,2026-01-01 09:39:00,OP102,JOB3002,,2,50.71,49.19,153.04,219.28,339.12,59.49,30.21,18.84,49.7,121.4,121.81,373,376.83,372.04,378.23,375.06,4.995,0.031,352.32,2026-01-01 09:39:00,RS002,50,1,377.53,374.98,TYPE_A,1098,0.597,0.941,121.37,124.46,123.05,24.34,2,ire_ptfe_701_plc
701,2026-01-01 09:39:10,OP102,JOB3002,,2,49.52,48.03,147.32,220,340.15,61.37,29.99,19.04,48.53,119.89,120.56,373.93,374.16,372.36,374.86,373.17,5.016,0.023,349.41,2026-01-01 09:39:10,RS002,50,1,373.83,377.82,TYPE_A,1225,0.405,0.942,123.53,122.1,122.01,25.76,2,ire_ptfe_701_plc
701,2026-01-01 09:39:20,OP102,JOB3002,,2,49.91,48.41,154.47,221.36,340.4,59.27,28.95,19.24,48.91,118.52,120.2,375.27,377.74,373.98,376.98,376.55,5.004,0.04,347.78,2026-01-01 09:39:20,RS002,50,1,374.23,378.85,TYPE_A,1021,0.459,0.956,123.81,121.46,122.79,24.26,2,ire_ptfe_701_plc
701,2026-01-01 09:39:30,OP102,JOB3002,,2,49.85,48.35,145.16,222.98,338.26,59.61,30.96,19.44,48.85,118.09,120.43,375.66,373.77,375.08,377.24,374.84,4.986,0.024,348.81,2026-01-01 09:39:30,RS002,50,1,376.88,378.24,TYPE_B,1136,0.425,0.957,120.78,123.86,124.17,25.81,2,ire_ptfe_701_plc
701,2026-01-01 09:39:40,OP102,JOB3002,,2,50.11,48.61,151.77,222.76,340.2,58.44,28.95,19.64,49.11,119.65,122.54,376.01,378.47,374.87,374.66,376.09,4.982,0.037,348.02,2026-01-01 09:39:40,RS002,50,1,374.81,374.84,TYPE_A,1173,0.531,0.949,121.6,123.36,125.65,24.81,2,ire_ptfe_701_plc
701,2026-01-01 09:39:50,OP102,JOB3002,,2,50.14,48.64,151.27,219.2,340.45,58.4,29.83,19.84,49.14,121.89,120.05,375,377.41,376.53,377.14,372.34,4.959,0.022,352.77,2026-01-01 09:39:50,RS002,50,1,374.54,378.95,TYPE_B,1285,0.526,0.943,123.47,121.47,122.82,25.88,2,ire_ptfe_701_plc
701,2026-01-01 09:40:00,OP102,JOB3002,,2,50.01,48.51,150.7,219.55,338.38,57.31,28.86,20.04,49.01,120.58,121.26,377.64,376.18,373.99,374.13,373.4,5.037,0.035,350.81,2026-01-01 09:40:00,RS002,50,1,375.62,379.53,TYPE_B,1782,0.574,0.91,120.32,123.15,122.85,25.34,2,ire_ptfe_701_plc
701,2026-01-01 09:40:10,OP102,JOB3002,,2,49.35,47.87,154.77,221.64,341.93,61.7,31.98,20.24,48.36,120.17,120.25,375.84,375.23,374.7,374.43,375.8,4.977,0.022,348.34,2026-01-01 09:40:10,RS002,50,1,375.39,376.64,TYPE_B,1545,0.456,0.903,122.33,121.66,124.94,24.36,2,ire_ptfe_701_plc
701,2026-01-01 09:40:20,OP102,JOB3002,,2,50.3,48.79,154.09,221.68,340.1,58.46,28.95,20.44,49.29,118.17,121.61,375.64,373.12,374.77,375.11,374.38,4.988,0.037,352.06,2026-01-01 09:40:20,RS002,50,1,373.34,376.2,TYPE_A,1781,0.44,0.914,121.02,124.65,125.52,25.01,2,ire_ptfe_701_plc
701,2026-01-01 09:40:30,OP102,JOB3002,,2,49.85,48.35,146.97,217.99,339.11,62.67,28.58,20.64,48.85,118.23,122.6,372.48,378.93,372.83,374.24,374.57,4.975,0.024,348.54,2026-01-01 09:40:30,RS002,50,1,373.12,375.05,TYPE_B,1681,0.437,0.978,123.93,124.06,123.97,24.99,2,ire_ptfe_701_plc
701,2026-01-01 09:40:40,OP102,JOB3002,,2,49.66,48.17,148.15,219.4,341.14,60.87,31.04,20.84,48.67,118.72,119.69,374.95,377.06,371.72,376.16,376.32,4.97,0.038,351.43,2026-01-01 09:40:40,RS002,50,1,373.4,375.32,TYPE_B,1307,0.581,0.924,120.93,121.82,125.82,25.33,2,ire_ptfe_701_plc
701,2026-01-01 09:40:50,OP102,JOB3002,,2,50.74,49.22,150.16,217.59,339.43,58.69,30.67,21.04,49.73,119.11,122.17,373.39,376.1,374.37,375.9,376.58,4.964,0.022,350.37,2026-01-01 09:40:50,RS002,50,1,374.98,378.4,TYPE_A,1105,0.585,0.921,123.77,123.91,125.62,24.16,2,ire_ptfe_701_plc
701,2026-01-01 09:41:00,OP102,JOB3002,,2,49.23,47.75,151.38,218.46,338.96,59.89,28.11,21.24,48.25,119.1,122.26,374.46,373.06,371.02,377.43,375.91,5.026,0.026,351.87,2026-01-01 09:41:00,RS002,50,1,375.28,377.69,TYPE_B,1312,0.52,0.974,123.32,123.98,125.39,25.06,2,ire_ptfe_701_plc
701,2026-01-01 09:41:10,OP102,JOB3002,,2,50.21,48.7,150.46,220.96,338.85,57.77,29.27,21.44,49.21,121,121.09,376.25,373.16,374.11,374.38,373.35,5.042,0.026,347.03,2026-01-01 09:41:10,RS002,50,1,375.47,376.74,TYPE_B,1239,0.596,0.932,123.79,123.04,124.71,25.67,2,ire_ptfe_701_plc
701,2026-01-01 09:41:20,OP102,JOB3002,,2,50.19,48.68,153.92,221.06,338.02,60.63,28.64,21.64,49.19,118.03,122.04,377.97,375.9,374.59,377.54,375.22,4.987,0.039,348.5,2026-01-01 09:41:20,RS002,50,1,378.69,375.78,TYPE_A,1257,0.476,0.972,120.72,124.14,122.85,25.06,2,ire_ptfe_701_plc
701,2026-01-01 09:41:30,OP102,JOB3002,,2,50.45,48.94,153.69,219.04,341.21,57.77,28.8,21.84,49.44,118.8,122.33,373.1,376.91,375.31,374.26,374.73,4.967,0.024,351.32,2026-01-01 09:41:30,RS002,50,1,375.11,376.56,TYPE_A,1421,0.593,0.965,120.97,122.56,124.04,25.43,2,ire_ptfe_701_plc
701,2026-01-01 09:41:40,OP102,JOB3002,,2,50.1,48.6,146.03,222.56,339.07,61.45,30.84,22.04,49.1,118.49,121.7,375.82,373.79,374.16,379.62,374.01,4.952,0.027,347.9,2026-01-01 09:41:40,RS002,50,1,373.1,375.6,TYPE_A,1776,0.52,0.914,123.65,123.19,122.77,25.29,2,ire_ptfe_701_plc
701,2026-01-01 09:41:50,OP102,JOB3002,,2,49.28,47.8,147.7,222.11,340.45,62.93,29.51,22.24,48.29,119.79,120.6,373.97,377.03,374.2,377.37,377.12,5.024,0.04,349.42,2026-01-01 09:41:50,RS002,50,1,374.05,376.27,TYPE_A,1648,0.565,0.994,120.95,124.18,123.4,24.95,2,ire_ptfe_701_plc
701,2026-01-01 09:42:00,OP102,JOB3002,,2,49.66,48.17,145.07,220.7,338.01,61.36,28.75,22.44,48.67,119.68,120.5,377.68,374.18,376.1,378.66,372.96,5.014,0.026,351.75,2026-01-01 09:42:00,RS002,50,1,378.09,374.74,TYPE_A,1119,0.404,0.94,120.7,123.53,123.42,25.71,2,ire_ptfe_701_plc
701,2026-01-01 09:42:10,OP102,JOB3002,,2,50.56,49.04,151.49,221.55,338.53,61.01,30.49,22.65,49.55,120.74,119.74,372.66,376.24,372.59,375.22,374.05,4.956,0.028,350.75,2026-01-01 09:42:10,RS002,50,1,377.28,379.85,TYPE_A,1643,0.532,0.946,121.7,124.07,124.7,24.4,2,ire_ptfe_701_plc
701,2026-01-01 09:42:20,OP102,JOB3002,,2,50.38,48.87,153.34,222.83,338.56,57.2,29.45,22.85,49.37,121.68,121.83,374.91,377.22,373.49,375.24,374.93,4.983,0.035,348.18,2026-01-01 09:42:20,RS002,50,1,374.26,379.16,TYPE_B,1382,0.47,0.92,123.35,123.91,123.04,24.52,2,ire_ptfe_701_plc
701,2026-01-01 09:42:30,OP102,JOB3002,,2,50,48.5,145.29,221.37,340.71,57.97,30.28,23.05,49,120.86,121.11,375.93,375.7,371.79,376.94,376.42,4.976,0.04,351.28,2026-01-01 09:42:30,RS002,50,1,375.31,378.83,TYPE_A,1694,0.55,0.991,120.06,122.13,124.35,24.66,2,ire_ptfe_701_plc
701,2026-01-01 09:42:40,OP102,JOB3002,,2,49.63,48.14,147.39,218.93,338.4,57.02,28.33,23.25,48.64,118.74,122.87,372.01,375.96,373.71,379.1,375.04,4.954,0.028,348.56,2026-01-01 09:42:40,RS002,50,1,375,376.34,TYPE_A,1427,0.518,0.948,123.01,121.62,123.37,25.28,2,ire_ptfe_701_plc
701,2026-01-01 09:42:50,OP102,JOB3002,,2,50.12,48.62,145.65,219.83,340.32,62.87,31.28,23.45,49.12,121.18,119.7,373.74,377.07,373.23,378.87,372.91,4.95,0.022,351.93,2026-01-01 09:42:50,RS002,50,1,376.32,374.09,TYPE_A,1936,0.562,0.947,120.57,121.38,123.88,25.91,2,ire_ptfe_701_plc
701,2026-01-01 09:43:00,OP102,JOB3002,,2,49.33,47.85,148.08,218.91,341.03,60.45,28.62,23.65,48.34,118.18,122.14,374.1,375.6,375.37,374.31,372.35,5.025,0.033,349.67,2026-01-01 09:43:00,RS002,50,1,373.18,374.24,TYPE_B,1847,0.595,0.903,122.62,122.56,123.79,24.39,2,ire_ptfe_701_plc
701,2026-01-01 09:43:10,OP102,JOB3002,,2,49.85,48.35,154.36,222.65,340.93,61.98,31.96,23.85,48.85,120.31,120.06,372.78,373.51,371.62,374.47,373.86,5.023,0.039,350.52,2026-01-01 09:43:10,RS002,50,1,374.65,376.66,TYPE_A,1573,0.563,0.926,123.86,122.03,124.74,25.37,2,ire_ptfe_701_plc
701,2026-01-01 09:43:20,OP102,JOB3002,,2,49.43,47.95,146.58,219.48,340.05,61.54,31.06,24.05,48.44,119.92,122.72,375.01,376.09,374.51,376.13,374.36,5.038,0.021,347.94,2026-01-01 09:43:20,RS002,50,1,374.73,378.72,TYPE_A,1122,0.494,0.936,120.92,123.25,122.45,24.43,2,ire_ptfe_701_plc
701,2026-01-01 09:43:30,OP102,JOB3002,,2,49.97,48.47,145.97,219.25,338.37,61.95,30.84,24.25,48.97,120.59,119.45,374.5,377.21,371.02,374.06,376.07,5.038,0.033,349.94,2026-01-01 09:43:30,RS002,50,1,374.74,378.12,TYPE_B,1621,0.566,0.913,121.1,123.45,125.56,25.01,2,ire_ptfe_701_plc
701,2026-01-01 09:43:40,OP102,JOB3002,,2,50.66,49.14,154.52,218.01,338.61,58.52,28.47,24.45,49.65,120.27,120.28,375.2,377.13,373.38,377.69,377.31,4.977,0.03,347.65,2026-01-01 09:43:40,RS002,50,1,373.46,374.99,TYPE_A,1777,0.46,0.942,121.63,123.2,125.8,24.45,2,ire_ptfe_701_plc
